stimulus,correct_answer,correct_1,correct_2,living_room_1,kitchen_1,living_room_2,bedroom_1,kitchen_2,bedroom_2,subject_id,task,block_total_cat,block_scene_cat,trial_block_cat,trial_total_cat,target_cat,category,cond_cat,conceptual,perceptual,n,typicality,ranked,typi_bin,cond_mem,trial_total_mem,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_a_memotest.thisRepN,kitchen_a_memotest.thisTrialN,kitchen_a_memotest.thisN,kitchen_a_memotest.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,kitchen_b_memotest.thisRepN,kitchen_b_memotest.thisTrialN,kitchen_b_memotest.thisN,kitchen_b_memotest.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_a_memotest.thisRepN,living_a_memotest.thisTrialN,living_a_memotest.thisN,living_a_memotest.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,living_b_memotest.thisRepN,living_b_memotest.thisTrialN,living_b_memotest.thisN,living_b_memotest.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_a_memotest.thisRepN,bed_a_memotest.thisTrialN,bed_a_memotest.thisN,bed_a_memotest.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,bed_b_memotest.thisRepN,bed_b_memotest.thisTrialN,bed_b_memotest.thisN,bed_b_memotest.thisIndex,thisRow.t,notes,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,memo_training_slider.response,memo_training_slider.rt,living_a_text_2.started,living_a_block_no.started,living_picture_image.started,living_picture_resp.keys,living_picture_resp.corr,living_picture_resp.rt,living_picture_resp.duration,living_picture_image.stopped,memotest_task_slider.response,memotest_task_slider.rt,kitchen_fix.started,kitchen_picture_resp.keys,kitchen_picture_resp.corr,kitchen_picture_resp.rt,kitchen_picture_resp.duration,living_b_text_2.started,living_b_block_no.started,bed_a_text_2.started,bed_a_block_no.started,bed_picture_image.started,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,bed_picture_image.stopped,bed_b_text_2.started,bed_b_block_no.started,vpcode,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
stimuli/img_hfj08.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,4,4,living_room,living_room,target,86.5897435897436,60.6410256410256,39,73.6153846153846,225,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.302912313,,,,,,,,,,258.78127927699825,j,0,0.06028809100098442,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_xr3up.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,5,5,living_room,living_room,target,75.2439024390244,53.4146341463415,41,64.3292682926829,176,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.21300915900065,,,,,,,,,,260.72191203299735,j,0,0.2858664779996616,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_hc7o8.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,6,6,living_room,living_room,target,35.2068965517241,36.4137931034483,29,35.8103448275862,56,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.37735056999736,,,,,,,,,,263.0205542240001,j,0,0.16046141300103045,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_injp0.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,7,7,living_room,living_room,target,63.65625,30.5,32,47.078125,95,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.54378038399955,,,,,,,,,,265.23007209799835,j,0,0.26691060500161257,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_fejeo.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,8,8,living_room,living_room,target,81.0294117647059,65.3235294117647,34,73.1764705882353,223,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.87095528200007,,,,,,,,,,267.00979643900064,j,0,0.5296310470002936,None,267.7751592829991,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_kost0.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,9,9,living_room,living_room,target,64.3030303030303,41.3636363636364,33,52.8333333333333,121,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.91194811400055,,,,,,,,,,269.255576309999,j,0,0.09515461200135178,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_xt3jt.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,10,10,living_room,living_room,target,61.4242424242424,40.8181818181818,33,51.1212121212121,114,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.7293314540002,,,,,,,,,,271.1880433929982,j,0,0.1860774240012688,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_00ojb.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,11,11,living_room,living_room,target,82.2702702702703,67.4324324324324,37,74.8513513513514,239,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.7462350789974,,,,,,,,,,273.5041518020007,j,0,0.2943260870015365,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_fmgjx.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,12,12,living_room,living_room,target,81.5333333333333,56.0666666666667,30,68.8,199,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.15976597699773,,,,,,,,,,275.7783049949976,j,0,0.13151890199878835,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_fud7l.jpg,j,,,1,0,0,0,0,0,1,categorization,1,1,13,13,living_room,kitchen,distractor,57.3846153846154,45.1153846153846,26,51.25,204,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.2795139289992,,,,,,,,,,278.2356408079977,j,1,0.1670355099995504,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_u1i9n.jpg,j,,,1,0,0,0,0,0,1,categorization,1,1,14,14,living_room,kitchen,distractor,87.4516129032258,61.5161290322581,31,74.4838709677419,648,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.76157100699857,,,,,,,,,,280.7555942069994,j,1,0.14769420500306296,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_t4sid.jpg,j,,,1,0,0,0,0,0,1,categorization,1,1,15,15,living_room,kitchen,distractor,59.6206896551724,36,29,47.8103448275862,168,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.2696399999986,,,,,,,,,,282.38648348399875,j,1,0.3441276689991355,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_o2lar.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,16,16,living_room,living_room,target,45.1935483870968,34.6129032258064,31,39.9032258064516,67,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.09318356899894,,,,,,,,,,284.9961887649988,j,0,0.029500208001991268,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_wwe90.jpg,j,,,1,0,0,0,0,0,1,categorization,1,1,17,17,living_room,bedroom,distractor,69.6111111111111,51.1111111111111,36,60.3611111111111,220,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.3834476899974,,,,,,,,,,286.7614512879991,j,1,1.0575577000017802,None,287.52632898999946,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_u5hpm.jpg,j,,,1,0,0,0,0,0,1,categorization,1,1,18,18,living_room,kitchen,distractor,67.3513513513514,39.1891891891892,37,53.2702702702703,228,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.1892629920003,,,,,,,,,,290.1333125079982,j,1,0.19460184600029606,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_xib79.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,19,19,living_room,living_room,target,79.0322580645161,51.8387096774194,31,65.4354838709677,178,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.6860182780001,,,,,,,,,,292.43969846099935,j,0,0.15358697499686969,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_8297a.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,20,20,living_room,living_room,target,92.0882352941177,76.3823529411765,34,84.2352941176471,288,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.96285836699826,,,,,,,,,,294.7408862989978,j,0,0.11913139500029502,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_16kib.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,21,21,living_room,living_room,target,81.2647058823529,58.8235294117647,34,70.0441176470588,204,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.2196188880007,,,,,,,,,,296.42904257400005,j,0,0.11603562100208364,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_9ro1y.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,22,22,living_room,living_room,target,66.9473684210526,49.2105263157895,38,58.0789473684211,144,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.92674389999956,,,,,,,,,,298.310986425,j,0,0.14883488100167597,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_kf7vw.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,23,23,living_room,living_room,target,88.3142857142857,59.5142857142857,35,73.9142857142857,227,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.81797268899754,,,,,,,,,,300.58195477999834,j,0,0.03089588000148069,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_gnxyk.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,24,24,living_room,living_room,target,86.4864864864865,72.4054054054054,37,79.4459459459459,269,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.9962128389998,,,,,,,,,,302.16526636100025,j,0,0.654483533999155,None,302.93126533100076,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_jpldg.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,25,25,living_room,living_room,target,81.7878787878788,58.1212121212121,33,69.9545454545455,203,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.1791118059991,,,,,,,,,,305.134793852998,j,0,0.15305133099900559,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_a6u3n.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,26,26,living_room,living_room,target,82.6666666666667,61.1212121212121,33,71.8939393939394,215,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.6432921880005,,,,,,,,,,307.435899357999,j,0,0.031563271000777604,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_bbs77.jpg,f,,,1,0,0,0,0,0,1,categorization,1,1,27,27,living_room,living_room,target,28.7777777777778,19.0555555555556,36,23.9166666666667,29,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.83757813400007,,,,,,,,,,309.26438688800044,j,0,0.15943534100006218,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_qwtnc.jpg,j,,,1,0,0,0,0,0,1,categorization,1,1,28,28,living_room,kitchen,distractor,61.2162162162162,32.5945945945946,37,46.9054054054054,156,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.78623963599966,,,,,,,,,,311.38166668399936,j,1,0.03826775799825555,None,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_jpldg.jpg,j,,,1,0,0,0,0,0,1,memory,None,None,None,None,None,living_room,None,81.7878787878788,58.1212121212121,33,69.9545454545455,203,high,new,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,311.8081785809991,,,,,,,,,,,,,,,,sicher alt,0.7307064310007263,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_o2lar.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,16,16,living_room,living_room,target,45.1935483870968,34.6129032258064,31,39.9032258064516,67,low,old,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,315.7910846720006,,,,,,,,,,,,,,,,sicher alt,0.5514657690000604,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_00ojb.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,11,11,living_room,living_room,target,82.2702702702703,67.4324324324324,37,74.8513513513514,239,high,old,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,317.958584,,,,,,,,,,,,,,,,sicher alt,0.44617066600039834,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/vfghbvgh.jpg,j,,,1,0,0,0,0,0,1,memory,None,None,None,None,None,None,None,None,None,None,None,None,None,catch,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,320.0246720389987,,,,,,,,,,,,,,,,sicher alt,0.500969491997239,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_kost0.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,9,9,living_room,living_room,target,64.3030303030303,41.3636363636364,33,52.8333333333333,121,low,old,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,322.1422344319981,,,,,,,,,,,,,,,,sicher alt,0.6351924400005373,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_0t206.jpg,j,,,1,0,0,0,0,0,1,memory,None,None,None,None,None,living_room,None,89.8888888888889,69.1944444444444,36,79.5416666666667,270,high,new,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,324.394243333998,,,,,,,,,,,,,,,,sicher alt,0.47601789299733355,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/gfdfghjgf.jpg,j,,,1,0,0,0,0,0,1,memory,None,None,None,None,None,None,None,None,None,None,None,None,None,catch,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,326.48760978099745,,,,,,,,,,,,,,,,sicher alt,0.11202528399735456,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_16kib.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,21,21,living_room,living_room,target,81.2647058823529,58.8235294117647,34,70.0441176470588,204,high,old,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,328.21259225799804,,,,,,,,,,,,,,,,sicher alt,0.49937781499829725,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_xr3up.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,5,5,living_room,living_room,target,75.2439024390244,53.4146341463415,41,64.3292682926829,176,high,old,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,330.33482214499963,,,,,,,,,,,,,,,,sicher alt,0.4652336489998561,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_gnxyk.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,24,24,living_room,living_room,target,86.4864864864865,72.4054054054054,37,79.4459459459459,269,high,old,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,332.42410483799904,,,,,,,,,,,,,,,,sicher alt,0.44361537599979783,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_wwmp0.jpg,j,,,1,0,0,0,0,0,1,memory,None,None,None,None,None,living_room,None,81.0909090909091,61.3939393939394,33,71.2424242424242,211,high,new,11,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,334.48387431099763,,,,,,,,,,,,,,,,sicher alt,0.513588935998996,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_xt3jt.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,10,10,living_room,living_room,target,61.4242424242424,40.8181818181818,33,51.1212121212121,114,low,old,12,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,336.6181323319979,,,,,,,,,,,,,,,,sicher alt,0.32707969000330195,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_hc7o8.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,6,6,living_room,living_room,target,35.2068965517241,36.4137931034483,29,35.8103448275862,56,low,old,13,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,338.5625839639979,,,,,,,,,,,,,,,,sicher alt,0.48373037800047314,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_9ro1y.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,22,22,living_room,living_room,target,66.9473684210526,49.2105263157895,38,58.0789473684211,144,low,old,14,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,340.66426729999876,,,,,,,,,,,,,,,,sicher alt,0.4344367039993813,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_k0m56.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,1,1,living_room,living_room,target,76.0277777777778,49.9722222222222,36,63,168,high,old,15,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,342.72075664599834,,,,,,,,,,,,,,,,sicher alt,0.2134162580005068,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_injp0.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,7,7,living_room,living_room,target,63.65625,30.5,32,47.078125,95,low,old,16,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,344.5527479259981,,,,,,,,,,,,,,,,sicher alt,0.4914590579974174,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_a6u3n.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,26,26,living_room,living_room,target,82.6666666666667,61.1212121212121,33,71.8939393939394,215,high,old,17,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,346.6585331219976,,,,,,,,,,,,,,,,sicher alt,0.5485531019985501,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_bbs77.jpg,f,,,1,0,0,0,0,0,1,memory,1,1,27,27,living_room,living_room,target,28.7777777777778,19.0555555555556,36,23.9166666666667,29,low,old,18,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,348.8239051950004,,,,,,,,,,,,,,,,sicher alt,0.3921632050005428,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
stimuli/img_m59op.jpg,j,,,1,0,0,0,0,0,1,memory,None,None,None,None,None,living_room,None,63.9142857142857,46.9714285714286,35,55.4428571428571,133,low,new,19,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,350.83764295199944,,,,,,,,,,,,,,,,sicher alt,0.4045148320001317,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_18h44.45.450,SceneCat_2023_2,2023.2.3,119.57630146101036,2024-04-05 18h44.56.749243 +0200,
