kitchens_1,living_rooms_1,bedrooms_1,living_rooms_2,bedrooms_2,kitchens_2,subject_id,task,block_total,block_scene,trial_block,trial_total,target_cat,category,cond_cat,cond_mem,correct_answer,stimulus,conceptual,perceptual,typicality,n,p_typicality,p_conceptual,p_perceptual,r_typicality,r_conceptual,r_perceptual,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_a_memotest.thisRepN,kitchen_a_memotest.thisTrialN,kitchen_a_memotest.thisN,kitchen_a_memotest.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,kitchen_b_memotest.thisRepN,kitchen_b_memotest.thisTrialN,kitchen_b_memotest.thisN,kitchen_b_memotest.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_a_memotest.thisRepN,living_a_memotest.thisTrialN,living_a_memotest.thisN,living_a_memotest.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,living_b_memotest.thisRepN,living_b_memotest.thisTrialN,living_b_memotest.thisN,living_b_memotest.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_a_memotest.thisRepN,bed_a_memotest.thisTrialN,bed_a_memotest.thisN,bed_a_memotest.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,bed_b_memotest.thisRepN,bed_b_memotest.thisTrialN,bed_b_memotest.thisN,bed_b_memotest.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,bed_b_text_2.started,bed_b_block_no.started,bed_picture_image.started,bed_picture_image.stopped,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,memotest_task_slider_key_resp.keys,memotest_task_slider_key_resp.rt,memotest_task_slider_key_resp.duration,kitchen_fix.started,kitchen_picture_resp.keys,kitchen_picture_resp.corr,kitchen_picture_resp.rt,kitchen_picture_resp.duration,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,1,0,2,categorization,1,2,12,280,bedrooms,kitchens,distractor,None,f,stimuli/img_d0k76.png,67.0909090909091,46.3030303030303,56.6969696969697,33,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,11,,,,,158.20604137499322,,,,,,159.6196162089982,160.36219066699414,f,1,160.4122387499956,None,,,,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,categorization,1,2,22,290,bedrooms,bedrooms,target,None,j,stimuli/img_ose78.png,80.19444444444444,60.25,70.22222222222223,36,8,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,21,,,,,160.43892354199488,,,,,,161.77817583399883,,j,1,162.49002858399763,None,,,,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,categorization,1,2,16,284,bedrooms,bedrooms,target,None,j,stimuli/img_z3yzz.png,71.71052631578948,49.81578947368421,60.76315789473685,38,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,15,,,,,162.52291199999308,,,,,,164.11315058399487,164.85581137499685,j,1,165.3862535839944,None,,,,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,categorization,1,2,19,287,bedrooms,kitchens,distractor,None,f,stimuli/img_g7870.png,68.70967741935483,44.2258064516129,56.46774193548387,31,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,18,,,,,165.4003964999938,,,,,,166.56384941699798,167.30552395899576,f,1,167.8570570419979,None,,,,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,1,295,bedrooms,bedrooms,None,new,f,stimuli/img_kn0we.png,80.1590909090909,56.68181818181818,68.42045454545455,44,7,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,167.89440437499434,,,,,,,,,,,,f,172.9269214589949,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,2,296,bedrooms,bedrooms,None,new,f,stimuli/img_sfh4b.png,69.06521739130434,49.54347826086956,59.30434782608695,46,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,172.93969858399942,,,,,,,,,,,,f,175.692463374995,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,3,297,bedrooms,bedrooms,target,old,j,stimuli/img_t4hvr.png,61.69230769230769,39.76923076923077,50.73076923076923,39,3,3,3,4,3,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,175.71180233399355,,,,,,,,,,,,j,178.99263204199815,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,4,298,bedrooms,bedrooms,None,new,f,stimuli/img_c2pbs.png,21.95238095238095,14.47619047619048,18.21428571428572,42,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,179.00641120899672,,,,,,,,,,,,f,181.6128126669937,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,5,299,bedrooms,bedrooms,None,new,f,stimuli/img_zv0dq.png,76.86842105263158,52.71052631578947,64.78947368421052,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,181.62747320899507,,,,,,,,,,,,f,185.02376116699452,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,6,300,bedrooms,bedrooms,target,old,j,stimuli/img_v8dra.png,61.77272727272727,38.79545454545455,50.28409090909091,44,3,3,3,3,4,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,185.03366966699832,,,,,,,,,,,,f,186.8755981669965,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,7,301,bedrooms,bedrooms,None,new,f,stimuli/img_fbihy.png,44.39024390243902,26.90243902439024,35.64634146341464,41,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,186.8954603749953,,,,,,,,,,,,f,189.03683970899874,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,8,302,bedrooms,bedrooms,target,old,j,stimuli/img_anzgh.png,75.10526315789474,55.76315789473684,65.4342105263158,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,189.05741179199686,,,,,,,,,,,,f,190.64736604199425,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,9,303,bedrooms,bedrooms,target,old,j,stimuli/img_5p2ql.png,89.19565217391305,72.52173913043478,80.8586956521739,46,10,10,10,10,10,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,190.67428516699874,,,,,,,,,,,,f,192.60275620899483,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,10,304,bedrooms,bedrooms,None,new,f,stimuli/img_i7vab.png,86.4,67.8,77.1,35,9,9,9,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,192.62349399999948,,,,,,,,,,,,f,194.7974604589981,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,11,305,bedrooms,bedrooms,None,new,f,stimuli/img_65cdi.png,46.92307692307692,27,36.96153846153846,39,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,194.8130517919999,,,,,,,,,,,,f,196.21924283399858,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,12,306,bedrooms,bedrooms,target,old,j,stimuli/img_aweye.png,53.42105263157895,31.84210526315789,42.63157894736842,38,2,2,2,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,196.24001929199585,,,,,,,,,,,,f,197.8994021249964,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,13,307,bedrooms,bedrooms,None,new,f,stimuli/img_9z99v.png,81.15625,64.78125,72.96875,32,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,197.92435733399907,,,,,,,,,,,,f,199.64423679199535,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,14,308,bedrooms,bedrooms,target,old,j,stimuli/img_jivhq.png,37,22.26530612244898,29.63265306122449,49,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,199.657364916995,,,,,,,,,,,,f,202.0419277089968,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,15,309,bedrooms,bedrooms,None,new,f,stimuli/img_dmjh8.png,57.48648648648648,37.64864864864865,47.56756756756756,37,3,3,3,3,3,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,202.06391254199843,,,,,,,,,,,,f,203.9968572499929,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,16,310,bedrooms,bedrooms,target,old,j,stimuli/img_2pnl2.png,6.621621621621622,7.135135135135135,6.878378378378379,37,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,204.0076621249973,,,,,,,,,,,,f,206.17898183399666,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,17,311,bedrooms,None,None,catch,f,stimuli/catch_06_stairs.jpg,None,None,None,None,None,None,None,None,None,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,206.19046174999676,,,,,,,,,,,,f,208.486642166994,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,18,312,bedrooms,bedrooms,None,new,f,stimuli/img_jge7p.png,90.42424242424242,75.63636363636364,83.03030303030303,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,208.50778687499405,,,,,,,,,,,,f,210.27505837499484,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,19,313,bedrooms,bedrooms,None,new,f,stimuli/img_badai.png,63.97435897435897,43.38461538461539,53.67948717948718,39,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,210.29061579199333,,,,,,,,,,,,f,212.0501852919988,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,20,314,bedrooms,bedrooms,None,new,f,stimuli/img_qbdgm.png,76.88095238095238,60.40476190476191,68.64285714285714,42,7,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,212.06569049999962,,,,,,,,,,,,f,213.52576029199554,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,21,315,bedrooms,bedrooms,target,old,j,stimuli/img_yteqw.png,66.83783783783784,43.78378378378378,55.31081081081081,37,4,4,4,5,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,213.5411029589959,,,,,,,,,,,,f,216.10642279199965,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,22,316,bedrooms,bedrooms,target,old,j,stimuli/img_cgdyc.png,32.93023255813954,14.04651162790698,23.48837209302326,43,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,216.11880524999287,,,,,,,,,,,,f,218.49791337499482,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,23,317,bedrooms,bedrooms,target,old,j,stimuli/img_kzg3h.png,77.02777777777777,56.22222222222222,66.625,36,7,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,218.51742716699664,,,,,,,,,,,,f,220.52106933399773,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,24,318,bedrooms,bedrooms,target,old,j,stimuli/img_2pk6v.png,85.08108108108108,66.16216216216216,75.62162162162161,37,9,9,9,9,9,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,220.5348892089969,,,,,,,,,,,,f,223.47612200000003,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,25,319,bedrooms,bedrooms,target,old,j,stimuli/img_3bxjb.png,87.28571428571429,72.65714285714286,79.97142857142858,35,10,10,10,9,9,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,223.4969216249956,,,,,,,,,,,,f,225.05609795899363,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,26,320,bedrooms,bedrooms,target,old,j,stimuli/img_bj2gr.png,65.25,44.8,55.025,40,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,225.0684159999946,,,,,,,,,,,,f,226.8016703339963,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,27,321,bedrooms,bedrooms,None,new,f,stimuli/img_bntrh.png,76.07894736842105,53.36842105263158,64.72368421052632,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,226.81267099999968,,,,,,,,,,,,f,229.38839591699798,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,28,322,bedrooms,bedrooms,target,old,j,stimuli/img_z3yzz.png,71.71052631578948,49.81578947368421,60.76315789473685,38,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,229.40815529199608,,,,,,,,,,,,f,231.21649824999622,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,29,323,bedrooms,bedrooms,None,new,f,stimuli/img_7os7q.png,59.7027027027027,34.94594594594594,47.32432432432432,37,3,3,3,3,3,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,231.23072133399546,,,,,,,,,,,,f,233.06003195899393,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,30,324,bedrooms,bedrooms,None,new,f,stimuli/img_bklr1.png,86.54761904761905,67.73809523809524,77.14285714285714,42,9,9,9,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,233.09259233399644,,,,,,,,,,,,f,235.15477595899574,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,31,325,bedrooms,bedrooms,None,new,f,stimuli/img_sltwe.png,72.025,46.875,59.45,40,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,235.16837558399857,,,,,,,,,,,,f,236.62181595899892,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,32,326,bedrooms,bedrooms,target,old,j,stimuli/img_okvvw.png,50.58333333333334,32.11111111111111,41.34722222222223,36,2,2,2,2,2,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,236.6420890839945,,,,,,,,,,,,f,238.16067849999672,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,33,327,bedrooms,bedrooms,target,old,j,stimuli/img_9pfbj.png,91.27272727272727,80.0909090909091,85.68181818181819,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,238.18036241699883,,,,,,,,,,,,f,240.44535720899876,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,34,328,bedrooms,bedrooms,target,old,j,stimuli/img_ose78.png,80.19444444444444,60.25,70.22222222222223,36,8,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,240.4584052919963,,,,,,,,,,,,f,242.07509404199664,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,35,329,bedrooms,bedrooms,None,new,f,stimuli/img_o37la.png,65.24324324324324,42.78378378378378,54.01351351351352,37,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,242.09299808399373,,,,,,,,,,,,f,243.91250045899505,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,36,330,bedrooms,bedrooms,None,new,f,stimuli/img_ri0yx.png,88.96969696969697,77.15151515151516,83.06060606060606,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,243.93434774999332,,,,,,,,,,,,f,247.23747337499663,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,37,331,bedrooms,bedrooms,None,new,f,stimuli/img_l1h36.png,26.64285714285714,9.142857142857142,17.89285714285714,42,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,247.2586767919929,,,,,,,,,,,,f,248.70539320899843,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,38,332,bedrooms,bedrooms,None,new,f,stimuli/img_6ddrx.png,82.2,63.68571428571428,72.94285714285715,35,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,248.7257759589993,,,,,,,,,,,,f,250.96337762499752,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,39,333,bedrooms,bedrooms,target,old,j,stimuli/img_ic3os.png,84.79069767441861,66.16279069767442,75.47674418604652,43,9,9,9,8,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,250.98068245899776,,,,,,,,,,,,f,252.73800729199866,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,40,334,bedrooms,bedrooms,target,old,j,stimuli/img_fqgem.png,80.75,61.475,71.1125,40,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,252.75899187499454,,,,,,,,,,,,f,254.66450187499868,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,2,memory,1,2,41,335,bedrooms,bedrooms,target,old,j,stimuli/img_gbypq.png,76.275,51.925,64.1,40,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,254.6759461249967,,,,,,,,,,,,f,256.1812118749949,None,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,1,1,kitchens,kitchens,target,None,j,stimuli/img_c79r7.png,56.26470588235294,34.26470588235294,45.26470588235294,34,2,2,2,2,2,2,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.04931249999936,,,,,,,,,,,,,,,261.3184668749964,f,0,None,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
