stimulus,correct_answer,correct_1,living_room_1,kitchen_1,living_room_2,bedroom_1,kitchen_2,bedroom_2,subject_id,task,block_total_cat,block_scene_cat,trial_block_cat,trial_total_cat,target_cat,category,cond_cat,conceptual,perceptual,n,typicality,ranked,typi_bin,cond_mem,trial_total_mem,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_a_memotest.thisRepN,kitchen_a_memotest.thisTrialN,kitchen_a_memotest.thisN,kitchen_a_memotest.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,kitchen_b_memotest.thisRepN,kitchen_b_memotest.thisTrialN,kitchen_b_memotest.thisN,kitchen_b_memotest.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_a_memotest.thisRepN,living_a_memotest.thisTrialN,living_a_memotest.thisN,living_a_memotest.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,living_b_memotest.thisRepN,living_b_memotest.thisTrialN,living_b_memotest.thisN,living_b_memotest.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_a_memotest.thisRepN,bed_a_memotest.thisTrialN,bed_a_memotest.thisN,bed_a_memotest.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,bed_b_memotest.thisRepN,bed_b_memotest.thisTrialN,bed_b_memotest.thisN,bed_b_memotest.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,memo_training_slider_key_resp.keys,memo_training_slider_key_resp.rt,memo_training_slider_key_resp.duration,living_a_text_2.started,living_a_block_no.started,living_picture_image.started,living_picture_resp.keys,living_picture_resp.corr,living_picture_resp.rt,living_picture_resp.duration,living_picture_image.stopped,memotest_task_slider_key_resp.keys,memotest_task_slider_key_resp.rt,memotest_task_slider_key_resp.duration,kitchen_fix.started,kitchen_picture_resp.keys,kitchen_picture_resp.corr,kitchen_picture_resp.rt,kitchen_picture_resp.duration,living_b_text_2.started,living_b_block_no.started,bed_a_text_2.started,bed_a_block_no.started,bed_picture_image.started,bed_picture_image.stopped,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,bed_b_text_2.started,bed_b_block_no.started,vpcode,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
stimuli/hhhh.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.1565429159964,,,,,,,,j,154.2961867080012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/erthjnbvcfg.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.7896137080097,,,,,,,,j,157.00731883299886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/sdfghj.jpg,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.5069575410016,,,,,,,,j,160.80451645799621,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/sdfghjklkjbv.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.30713241599733,,,,,,,,j,163.2513733329979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/ihnbvcfgd.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.90684720799618,,,,,,,,j,166.53384929100866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/lkjhgfdxsdfghj.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.04043687500234,,,,,,,,j,170.0409537910018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/asdfghjkloelkjhg.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.54128466600378,,,,,,,,j,173.3599363329995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/asdfghertghvgh.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.85601570800645,,,,,,,,j,176.4980248750071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/khfp.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.9893710000033,,,,,,,,j,180.02259925000544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/oelkjhgfcfghjk.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.51790108300338,,,,,,,,j,183.47947791600018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_k0m56.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,1,1,living_room,living_room,target,76.0277777777778,49.9722222222222,36,63,168,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.11181420800858,,,,,,,,,,,187.51737029099604,187.51737029099604,190.11634112500178,j,0,190.62102670800232,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_89dvt.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,2,2,living_room,living_room,target,79.9032258064516,63,31,71.4516129032258,212,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.63673383300193,,,,,,,,,,,,,192.16570304099878,j,0,192.73764979100088,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_zv0dq.jpg,j,,1,0,0,0,0,0,1,categorization,1,1,3,3,living_room,bedroom,distractor,78,56.0625,32,67.03125,304,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.76779837500362,,,,,,,,,,,,,194.28108579100808,j,1,194.62456454100902,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_hfj08.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,4,4,living_room,living_room,target,86.5897435897436,60.6410256410256,39,73.6153846153846,225,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.63656008300313,,,,,,,,,,,,,196.51587400000426,j,0,197.15225012500014,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_xr3up.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,5,5,living_room,living_room,target,75.2439024390244,53.4146341463415,41,64.3292682926829,176,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.18424916600634,,,,,,,,,,,,,198.4814800410095,j,0,None,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_hc7o8.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,6,6,living_room,living_room,target,35.2068965517241,36.4137931034483,29,35.8103448275862,56,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.96073379099835,,,,,,,,,,,,,200.0878539999976,j,0,200.43597787500767,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_injp0.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,7,7,living_room,living_room,target,63.65625,30.5,32,47.078125,95,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.46736275000148,,,,,,,,,,,,,202.43367608300468,j,0,202.9856677909993,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_fejeo.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,8,8,living_room,living_room,target,81.0294117647059,65.3235294117647,34,73.1764705882353,223,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.01740762499685,,,,,,,,,,,,,204.53203075000783,j,0,204.93580012500752,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_kost0.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,9,9,living_room,living_room,target,64.3030303030303,41.3636363636364,33,52.8333333333333,121,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.96804037500988,,,,,,,,,,,,,206.83302512500086,j,0,207.37492737499997,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_xt3jt.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,10,10,living_room,living_room,target,61.4242424242424,40.8181818181818,33,51.1212121212121,114,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.38771562500915,,,,,,,,,,,,,209.3053719580057,j,0,209.79506070799835,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_00ojb.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,11,11,living_room,living_room,target,82.2702702702703,67.4324324324324,37,74.8513513513514,239,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.81210770799953,,,,,,,,,,,,,211.08844258300087,j,0,211.60509633300535,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_fmgjx.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,12,12,living_room,living_room,target,81.5333333333333,56.0666666666667,30,68.8,199,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.63466870800767,,,,,,,,,,,,,213.53965062499628,j,0,213.99750295800914,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_fud7l.jpg,j,,1,0,0,0,0,0,1,categorization,1,1,13,13,living_room,kitchen,distractor,57.3846153846154,45.1153846153846,26,51.25,204,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0117456660082,,,,,,,,,,,,,215.78850283300562,j,1,216.47290712500399,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_u1i9n.jpg,j,,1,0,0,0,0,0,1,categorization,1,1,14,14,living_room,kitchen,distractor,87.4516129032258,61.5161290322581,31,74.4838709677419,648,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.48525008300203,,,,,,,,,,,,,218.45013829100935,j,1,219.02441425000143,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_t4sid.jpg,j,,1,0,0,0,0,0,1,categorization,1,1,15,15,living_room,kitchen,distractor,59.6206896551724,36,29,47.8103448275862,168,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.051286832997,,,,,,,,,,,,,220.68194395799947,j,1,221.25732083299954,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_o2lar.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,16,16,living_room,living_room,target,45.1935483870968,34.6129032258064,31,39.9032258064516,67,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.27103650000936,,,,,,,,,,,,,222.65063841600204,j,0,223.5707619580062,None,223.39098341600038,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_wwe90.jpg,j,,1,0,0,0,0,0,1,categorization,1,1,17,17,living_room,bedroom,distractor,69.6111111111111,51.1111111111111,36,60.3611111111111,220,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.60179775000142,,,,,,,,,,,,,224.68448974999774,j,1,225.09901512500073,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_u5hpm.jpg,j,,1,0,0,0,0,0,1,categorization,1,1,18,18,living_room,kitchen,distractor,67.3513513513514,39.1891891891892,37,53.2702702702703,228,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.11218162500882,,,,,,,,,,,,,226.6163749999978,j,1,230.98609466600465,None,227.3578034999955,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_xib79.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,19,19,living_room,living_room,target,79.0322580645161,51.8387096774194,31,65.4354838709677,178,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.00227370799985,,,,,,,,,,,,,232.86675358300272,j,0,None,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_8297a.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,20,20,living_room,living_room,target,92.0882352941177,76.3823529411765,34,84.2352941176471,288,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.26051449999795,,,,,,,,,,,,,234.33283858299546,j,0,235.25529520800046,None,235.07565787500062,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_16kib.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,21,21,living_room,living_room,target,81.2647058823529,58.8235294117647,34,70.0441176470588,204,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.27143354099826,,,,,,,,,,,,,236.34981491600047,j,0,236.75925512499816,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_9ro1y.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,22,22,living_room,living_room,target,66.9473684210526,49.2105263157895,38,58.0789473684211,144,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.77753929099708,,,,,,,,,,,,,238.50668175000465,j,0,239.2170009160036,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_kf7vw.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,23,23,living_room,living_room,target,88.3142857142857,59.5142857142857,35,73.9142857142857,227,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.22949974999938,,,,,,,,,,,,,240.99875616600912,j,0,241.4701186660095,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_gnxyk.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,24,24,living_room,living_room,target,86.4864864864865,72.4054054054054,37,79.4459459459459,269,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.4887364160095,,,,,,,,,,,,,243.4558723329974,j,0,244.27631950000068,None,244.20193441600713,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_jpldg.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,25,25,living_room,living_room,target,81.7878787878788,58.1212121212121,33,69.9545454545455,203,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.29447516599612,,,,,,,,,,,,,246.08898208300525,j,0,246.48981025000103,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_a6u3n.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,26,26,living_room,living_room,target,82.6666666666667,61.1212121212121,33,71.8939393939394,215,high,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.51915333300713,,,,,,,,,,,,,248.30718320800224,j,0,248.79359499999555,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_bbs77.jpg,f,,1,0,0,0,0,0,1,categorization,1,1,27,27,living_room,living_room,target,28.7777777777778,19.0555555555556,36,23.9166666666667,29,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.81132412499574,,,,,,,,,,,,,250.21718054100347,j,0,250.4937630409986,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_qwtnc.jpg,j,,1,0,0,0,0,0,1,categorization,1,1,28,28,living_room,kitchen,distractor,61.2162162162162,32.5945945945946,37,46.9054054054054,156,low,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.55203099999926,,,,,,,,,,,,,252.00611895800103,j,1,252.33968795799592,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_jpldg.jpg,j,,1,0,0,0,0,0,1,memory,None,None,None,None,None,living_room,None,81.7878787878788,58.1212121212121,33,69.9545454545455,203,high,new,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,252.37096316600218,,,,,,,,,,,,,,,,,,,j,256.2433630000014,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_o2lar.jpg,f,,1,0,0,0,0,0,1,memory,1,1,16,16,living_room,living_room,target,45.1935483870968,34.6129032258064,31,39.9032258064516,67,low,old,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,256.26894045800145,,,,,,,,,,,,,,,,,,,j,257.6619665000035,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_00ojb.jpg,f,,1,0,0,0,0,0,1,memory,1,1,11,11,living_room,living_room,target,82.2702702702703,67.4324324324324,37,74.8513513513514,239,high,old,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,257.7747583750024,,,,,,,,,,,,,,,,,,,j,259.42610641600913,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/vfghbvgh.jpg,j,,1,0,0,0,0,0,1,memory,None,None,None,None,None,None,None,None,None,None,None,None,None,catch,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,259.5074659160018,,,,,,,,,,,,,,,,,,,j,261.65412962500704,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_kost0.jpg,f,,1,0,0,0,0,0,1,memory,1,1,9,9,living_room,living_room,target,64.3030303030303,41.3636363636364,33,52.8333333333333,121,low,old,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,261.6728143750079,,,,,,,,,,,,,,,,,,,j,263.7746150000021,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_0t206.jpg,j,,1,0,0,0,0,0,1,memory,None,None,None,None,None,living_room,None,89.8888888888889,69.1944444444444,36,79.5416666666667,270,high,new,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,263.80249445799564,,,,,,,,,,,,,,,,,,,j,265.8245385830087,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/gfdfghjgf.jpg,j,,1,0,0,0,0,0,1,memory,None,None,None,None,None,None,None,None,None,None,None,None,None,catch,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,265.8363731660065,,,,,,,,,,,,,,,,,,,j,267.37083337499644,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
