stimulus,correct_answer,correct_1,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,memo_training_slider_key_resp.keys,memo_training_slider_key_resp.rt,memo_training_slider_key_resp.duration,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
stimuli/train_7.jpg,j,,0,3,3,6,,,,,42.130224624997936,,,,j,1,43.936461707999115,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_1.jpg,j,,0,4,4,0,,,,,44.947326749999775,,,,j,1,47.09554820800258,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_4.jpg,j,,0,5,5,3,,,,,48.097090374998515,,,,j,1,49.71162287500192,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_15.jpg,f,,0,6,6,14,,,,,50.72376937499939,,,,f,1,52.84722008300014,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_6.jpg,j,,0,7,7,5,,,,,53.84882254200056,,,,j,1,56.60983566699724,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_13.jpg,f,,0,8,8,12,,,,,57.61477416699927,,,,f,1,59.888981666998006,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_9.jpg,j,,0,9,9,8,,,,,60.89764454199758,,,,j,1,63.27109433300211,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_5.jpg,j,,0,10,10,4,,,,,64.2811167079999,,,,j,1,66.1493802499972,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_8.jpg,j,,0,11,11,7,,,,,67.16438229200139,,,,j,1,68.9291316250019,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_3.jpg,j,,0,12,12,2,,,,,69.93182583300222,,,,j,1,72.3666684580021,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_14.jpg,f,,0,13,13,13,,,,,73.38135933299782,,,,f,1,75.12688491700101,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_16.jpg,f,,0,14,14,15,,,,,76.13157208300254,,,,f,1,78.26111641700118,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_11.jpg,j,,0,15,15,10,,,,,79.26499783300096,,,,j,1,81.56218916700163,None,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_1.jpg,,1,,,,,0,0,0,0,84.31503758300096,,,,,,,,j,88.59698083299736,None,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_12.jpg,,1,,,,,0,1,1,11,90.09851879200141,,,,,,,,f,93.77852670800348,None,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
stimuli/train_5.jpg,,1,,,,,0,2,2,4,95.28208158299822,,,,,,,,j,106.23783916699904,None,1,,,,2024-06-02_13h33.36.409,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h33.42.685147 +0200,
,,,,,,,,,,,107.73159812499944,,,,,,,,,,,,,,,,,,,,
