stimulus,correct_answer,correct_1,kitchens_1,kitchens_2,bedrooms_1,bedrooms_2,living_rooms_1,living_rooms_2,subject_id,task,block_total,block_scene,trial_block,trial_total,target_cat,category,cond_cat,cond_mem,conceptual,perceptual,typicality,n,p_typicality,p_conceptual,p_perceptual,r_typicality,r_conceptual,r_perceptual,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_a_memotest.thisRepN,kitchen_a_memotest.thisTrialN,kitchen_a_memotest.thisN,kitchen_a_memotest.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,kitchen_b_memotest.thisRepN,kitchen_b_memotest.thisTrialN,kitchen_b_memotest.thisN,kitchen_b_memotest.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_a_memotest.thisRepN,living_a_memotest.thisTrialN,living_a_memotest.thisN,living_a_memotest.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,living_b_memotest.thisRepN,living_b_memotest.thisTrialN,living_b_memotest.thisN,living_b_memotest.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_a_memotest.thisRepN,bed_a_memotest.thisTrialN,bed_a_memotest.thisN,bed_a_memotest.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,bed_b_memotest.thisRepN,bed_b_memotest.thisTrialN,bed_b_memotest.thisN,bed_b_memotest.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,memo_training_slider_key_resp.keys,memo_training_slider_key_resp.rt,memo_training_slider_key_resp.duration,bed_b_text_2.started,bed_b_block_no.started,bed_picture_image.started,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,bed_picture_image.stopped,memotest_task_slider_key_resp.keys,memotest_task_slider_key_resp.rt,memotest_task_slider_key_resp.duration,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
stimuli/train_8.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.78816075000213,,,,,,,,j,89.75163395801792,None,,,,,,,,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/train_4.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.27024066599552,,,,,,,,j,90.70081587496679,None,,,,,,,,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/train_11.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.44802850001724,,,,,,,,j,92.10034637496574,None,,,,,,,,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/train_10.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.61481954099145,,,,,,,,j,93.82214708300307,None,,,,,,,,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/train_20.jpg,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3363786659902,,,,,,,,j,94.6192808750202,None,,,,,,,,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/train_6.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.22150462499121,,,,,,,,j,95.50101254100446,None,,,,,,,,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/train_7.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.08149533299729,,,,,,,,j,96.5704240410123,None,,,,,,,,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/train_12.jpg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.33159320801497,,,,,,,,j,97.83508954098215,None,,,,,,,,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_oau79.png,f,,0,0,0,1,0,0,1,categorization,1,2,3,246,bedrooms,kitchens,distractor,None,70.86486486486487,49,59.93243243243244,37,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,100.73754591599572,,,,,,,,,,,101.01869029097725,101.01869029097725,102.8328876249725,j,0,102.41848479100736,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_anzgh.png,j,,0,0,0,1,0,0,1,categorization,1,2,32,275,bedrooms,bedrooms,target,None,75.10526315789474,55.76315789473684,65.4342105263158,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,31,,,,,102.84811170800822,,,,,,,,,,,,,103.80461245798506,j,1,104.3176737499889,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_jivhq.png,j,,0,0,0,1,0,0,1,categorization,1,2,34,277,bedrooms,bedrooms,target,None,37,22.26530612244898,29.63265306122449,49,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,33,,,,,104.34832724998705,,,,,,,,,,,,,105.11256029101787,j,1,105.63362112501636,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_ose78.png,j,,0,0,0,1,0,0,1,categorization,1,2,2,245,bedrooms,bedrooms,target,None,80.19444444444444,60.25,70.22222222222223,36,8,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,105.6519860830158,,,,,,,,,,,,,106.27207416598685,j,1,106.57915791601408,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_xy930.png,f,,0,0,0,1,0,0,1,categorization,1,2,33,276,bedrooms,living_rooms,distractor,None,70.5952380952381,49.47619047619047,60.03571428571429,42,6,6,6,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,32,,,,,106.59203516598791,,,,,,,,,,,,,107.34691845800262,j,0,107.74446120799985,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_yteqw.png,j,,0,0,0,1,0,0,1,categorization,1,2,36,279,bedrooms,bedrooms,target,None,66.83783783783784,43.78378378378378,55.31081081081081,37,4,4,4,5,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,35,,,,,107.75890558300307,,,,,,,,,,,,,108.47876437497325,j,1,108.68556233297568,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_9pfbj.png,j,,0,0,0,1,0,0,1,categorization,1,2,30,273,bedrooms,bedrooms,target,None,91.27272727272727,80.0909090909091,85.68181818181819,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,29,,,,,108.6991972909891,,,,,,,,,,,,,109.65362995798932,j,1,109.88429354102118,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_73pyk.png,f,,0,0,0,1,0,0,1,categorization,1,2,22,265,bedrooms,living_rooms,distractor,None,69.27659574468085,47.27659574468085,58.27659574468085,47,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,21,,,,,109.89901429100428,,,,,,,,,,,,,110.19378591596615,j,0,110.63467404100811,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_aweye.png,j,,0,0,0,1,0,0,1,categorization,1,2,10,253,bedrooms,bedrooms,target,None,53.42105263157895,31.84210526315789,42.63157894736842,38,2,2,2,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,9,,,,,110.64935024996521,,,,,,,,,,,,,111.25487987499218,j,1,111.63725733297179,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_kost0.png,f,,0,0,0,1,0,0,1,categorization,1,2,38,281,bedrooms,living_rooms,distractor,None,63.09090909090909,42.77272727272727,52.93181818181819,44,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,37,,,,,111.6651912080124,,,,,,,,,,,,,112.31497974996455,j,0,112.52588516601827,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_mucwi.png,f,,0,0,0,1,0,0,1,categorization,1,2,9,252,bedrooms,kitchens,distractor,None,71.14814814814815,48.55555555555556,59.85185185185185,27,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,8,,,,,112.54284524999093,,,,,,,,,,,,,113.14473808300681,j,0,113.25528604100691,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_2pnl2.png,j,,0,0,0,1,0,0,1,categorization,1,2,31,274,bedrooms,bedrooms,target,None,6.621621621621622,7.135135135135135,6.878378378378379,37,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,30,,,,,113.28200737497536,,,,,,,,,,,,,114.03913941601058,j,1,115.75027445796877,None,114.78186370799085,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_b971s.png,f,,0,0,0,1,0,0,1,categorization,1,2,21,264,bedrooms,kitchens,distractor,None,70.5,47.61111111111111,59.05555555555556,36,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,20,,,,,115.76931416598381,,,,,,,,,,,,,116.72200545796659,j,0,116.1740653750021,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_53nbn.png,f,,0,0,0,1,0,0,1,categorization,1,2,4,247,bedrooms,living_rooms,distractor,None,73.28888888888889,51.15555555555556,62.22222222222223,45,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,3,,,,,116.73181374999695,,,,,,,,,,,,,117.50555649999296,j,0,116.93440054100938,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_anjr0.png,f,,0,0,0,1,0,0,1,categorization,1,2,29,272,bedrooms,kitchens,distractor,None,67.88888888888889,45.80555555555556,56.84722222222222,36,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,28,,,,,117.51518662500894,,,,,,,,,,,,,117.80341649998445,j,0,117.75799316598568,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_4ufga.png,f,,0,0,0,1,0,0,1,categorization,1,2,25,268,bedrooms,kitchens,distractor,None,67.79411764705883,41.5,54.64705882352941,34,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,24,,,,,117.8153184580151,,,,,,,,,,,,,118.40860054100631,j,0,118.18398454098497,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_swq34.png,f,,0,0,0,1,0,0,1,categorization,1,2,23,266,bedrooms,living_rooms,distractor,None,64.11363636363636,43.04545454545455,53.57954545454545,44,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,22,,,,,118.41908316599438,,,,,,,,,,,,,119.0072084160056,j,0,119.57948604098056,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_ic3os.png,j,,0,0,0,1,0,0,1,categorization,1,2,26,269,bedrooms,bedrooms,target,None,84.79069767441861,66.16279069767442,75.47674418604652,43,9,9,9,8,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,25,,,,,119.59328995802207,,,,,,,,,,,,,120.36058587499429,j,1,121.1915052079712,None,121.10560545796761,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_kzg3h.png,j,,0,0,0,1,0,0,1,categorization,1,2,19,262,bedrooms,bedrooms,target,None,77.02777777777777,56.22222222222222,66.625,36,7,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,121.20920762501191,,,,,,,,,,,,,121.73923883301904,j,1,122.10860624996712,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_g7870.png,f,,0,0,0,1,0,0,1,categorization,1,2,17,260,bedrooms,kitchens,distractor,None,68.70967741935483,44.2258064516129,56.46774193548387,31,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,16,,,,,122.12612616596743,,,,,,,,,,,,,122.90700474998448,j,0,123.2517502909759,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_koooi.png,f,,0,0,0,1,0,0,1,categorization,1,2,28,271,bedrooms,living_rooms,distractor,None,63.95454545454545,44.56818181818182,54.26136363636364,44,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,27,,,,,123.28235212498112,,,,,,,,,,,,,123.72863333299756,j,0,124.39391091599828,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_fqgem.png,j,,0,0,0,1,0,0,1,categorization,1,2,35,278,bedrooms,bedrooms,target,None,80.75,61.475,71.1125,40,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,34,,,,,124.40970966598252,,,,,,,,,,,,,125.20602250000229,j,1,125.88755841599777,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_3bxjb.png,j,,0,0,0,1,0,0,1,categorization,1,2,39,282,bedrooms,bedrooms,target,None,87.28571428571429,72.65714285714286,79.97142857142858,35,10,10,10,9,9,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,38,,,,,125.91578749998007,,,,,,,,,,,,,126.79444466601126,j,1,127.285667499993,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_z3yzz.png,j,,0,0,0,1,0,0,1,categorization,1,2,27,270,bedrooms,bedrooms,target,None,71.71052631578948,49.81578947368421,60.76315789473685,38,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,26,,,,,127.3157799160108,,,,,,,,,,,,,128.05632058298215,j,1,128.3682973330142,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_5p2ql.png,j,,0,0,0,1,0,0,1,categorization,1,2,6,249,bedrooms,bedrooms,target,None,89.19565217391305,72.52173913043478,80.8586956521739,46,10,10,10,10,10,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,5,,,,,128.38580187497428,,,,,,,,,,,,,129.3626833750168,j,1,130.22779670800082,None,130.10530129098333,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_bj2gr.png,j,,0,0,0,1,0,0,1,categorization,1,2,12,255,bedrooms,bedrooms,target,None,65.25,44.8,55.025,40,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,11,,,,,130.2432777910144,,,,,,,,,,,,,130.5110698749777,j,1,132.02581395796733,None,131.2554050409817,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_gbypq.png,j,,0,0,0,1,0,0,1,categorization,1,2,8,251,bedrooms,bedrooms,target,None,76.275,51.925,64.1,40,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,7,,,,,132.0442613749765,,,,,,,,,,,,,132.4069961659843,j,1,132.94251216598786,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_q1ynd.png,f,,0,0,0,1,0,0,1,categorization,1,2,24,267,bedrooms,kitchens,distractor,None,70.05714285714286,47.31428571428572,58.68571428571429,35,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,23,,,,,132.96017887501512,,,,,,,,,,,,,133.8240142079885,j,0,134.1684783329838,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_lgxzn.png,f,,0,0,0,1,0,0,1,categorization,1,2,11,254,bedrooms,living_rooms,distractor,None,73.11363636363636,49.97727272727273,61.54545454545455,44,6,6,6,6,6,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,10,,,,,134.19954741600668,,,,,,,,,,,,,134.47192454099422,j,0,135.06827591598267,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_okvvw.png,j,,0,0,0,1,0,0,1,categorization,1,2,13,256,bedrooms,bedrooms,target,None,50.58333333333334,32.11111111111111,41.34722222222223,36,2,2,2,2,2,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,12,,,,,135.08661766600562,,,,,,,,,,,,,135.62323029100662,j,1,136.63592983299168,None,136.36579195800005,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_hc49v.png,f,,0,0,0,1,0,0,1,categorization,1,2,1,244,bedrooms,living_rooms,distractor,None,70.95121951219512,53.31707317073171,62.13414634146342,41,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,0,,,,,136.65004295797553,,,,,,,,,,,,,137.65599524998106,j,0,137.16206349997083,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_wz6x5.png,f,,0,0,0,1,0,0,1,categorization,1,2,5,248,bedrooms,living_rooms,distractor,None,68.3695652173913,48.47826086956522,58.42391304347826,46,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,4,,,,,137.665943333006,,,,,,,,,,,,,137.98065279098228,j,0,138.25737100001425,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_pt3d7.png,f,,0,0,0,1,0,0,1,categorization,1,2,15,258,bedrooms,kitchens,distractor,None,65.08571428571429,44.65714285714286,54.87142857142857,35,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,14,,,,,138.27554574998794,,,,,,,,,,,,,138.67032037500758,j,0,139.87978291598847,None,139.416089166014,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_cgdyc.png,j,,0,0,0,1,0,0,1,categorization,1,2,40,283,bedrooms,bedrooms,target,None,32.93023255813954,14.04651162790698,23.48837209302326,43,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,39,,,,,139.89355220797006,,,,,,,,,,,,,140.83071704098256,j,1,141.37517354101874,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_v8dra.png,j,,0,0,0,1,0,0,1,categorization,1,2,16,259,bedrooms,bedrooms,target,None,61.77272727272727,38.79545454545455,50.28409090909091,44,3,3,3,3,4,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,15,,,,,141.39216333301738,,,,,,,,,,,,,141.7915128750028,j,1,142.2903498329688,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_5mw7y.png,f,,0,0,0,1,0,0,1,categorization,1,2,37,280,bedrooms,living_rooms,distractor,None,72.6590909090909,50.86363636363637,61.76136363636364,44,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,36,,,,,142.3041141249705,,,,,,,,,,,,,143.25748541601934,j,0,144.53502408298664,None,143.9996435409994,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_d0k76.png,f,,0,0,0,1,0,0,1,categorization,1,2,14,257,bedrooms,kitchens,distractor,None,67.0909090909091,46.3030303030303,56.6969696969697,33,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,13,,,,,144.54953570797807,,,,,,,,,,,,,144.8248272910132,j,0,145.22935666597914,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
stimuli/img_2pk6v.png,j,,0,0,0,1,0,0,1,categorization,1,2,20,263,bedrooms,bedrooms,target,None,85.08108108108108,66.16216216216216,75.62162162162161,37,9,9,9,9,9,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,19,,,,,145.24312499997905,,,,,,,,,,,,,146.0726110410178,j,1,146.03606916597346,None,,,,,1,,,,2024-06-22_15h08.17.369,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 15h08.23.986264 +0200,
