stimulus,correct_answer,correct_1,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,memo_training_slider_key_resp.keys,memo_training_slider_key_resp.rt,memo_training_slider_key_resp.duration,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
,,,,,,,,,,,,,4.695454125001561,5.222116542048752,,,,,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_6.jpg,j,,0,0,0,5,,,,,7.725417917012237,,,,j,1,19.384492709010374,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_x9.jpg,f,,0,1,1,24,,,,,20.394858125015162,,,,j,0,25.320379959011916,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_8.jpg,j,,0,2,2,7,,,,,26.328251459053718,,,,j,1,34.33169116702629,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_7.jpg,j,,0,3,3,6,,,,,35.34531241701916,,,,j,1,40.28061591699952,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_2.jpg,j,,0,4,4,1,,,,,41.29571975005092,,,,j,1,47.44690233404981,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_10.jpg,j,,0,5,5,9,,,,,48.46234154200647,,,,j,1,52.740633834037,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_14.jpg,f,,0,6,6,13,,,,,53.745897500019055,,,,j,0,58.21874766703695,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_4.jpg,j,,0,7,7,3,,,,,59.22938750003232,,,,j,1,121.8609696670319,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_x1.jpg,f,,0,8,8,16,,,,,122.86550362501293,,,,j,0,144.1741285000462,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_16.jpg,f,,0,9,9,15,,,,,145.18299954204122,,,,j,0,149.91441454202868,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_x4.jpg,f,,0,10,10,19,,,,,150.91695729200728,,,,j,0,203.04132616700372,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_3.jpg,j,,0,11,11,2,,,,,204.05212683405261,,,,j,1,250.40584179200232,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_9.jpg,j,,0,12,12,8,,,,,251.42032783402828,,,,j,1,268.44992770900717,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_x7.jpg,f,,0,13,13,22,,,,,269.4541503340006,,,,j,0,271.657858709048,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_13.jpg,f,,0,14,14,12,,,,,272.6711913750041,,,,j,0,274.0999702090048,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_x3.jpg,f,,0,15,15,18,,,,,275.1044101670268,,,,j,0,276.48951716703596,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_12.jpg,j,,0,16,16,11,,,,,277.49771533400053,,,,j,1,278.9443057090393,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_1.jpg,j,,0,17,17,0,,,,,279.9879126670421,,,,j,1,282.28412800002843,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_11.jpg,j,,0,18,18,10,,,,,283.28798970900243,,,,j,1,284.6849329590332,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_x5.jpg,f,,0,19,19,20,,,,,285.6881167500396,,,,j,0,287.8014055000385,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_x2.jpg,f,,0,20,20,17,,,,,288.8149055420072,,,,j,0,290.1966360840015,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_5.jpg,j,,0,21,21,4,,,,,291.20481050002854,,,,j,1,292.977271959011,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_x6.jpg,f,,0,22,22,21,,,,,293.9886610840331,,,,j,0,295.51776204199996,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_15.jpg,f,,0,23,23,14,,,,,296.53175529203145,,,,j,0,298.11807150003733,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_x8.jpg,f,,0,24,24,23,,,,,299.1229068750399,,,,j,0,301.1848658340168,None,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_17.jpg,,3,,,,,0,0,0,12,303.8245333340019,,,,,,,,j,311.54474300000584,None,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_20.jpg,,3,,,,,0,1,1,15,313.0566229170072,,,,,,,,j,345.3203729170491,None,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_12.jpg,,1,,,,,0,2,2,11,346.82339079200756,,,,,,,,j,373.27723450004123,None,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_19.jpg,,3,,,,,0,3,3,14,374.7751441670116,,,,,,,,j,380.08678112505004,None,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_10.jpg,,1,,,,,0,4,4,9,381.59119262505556,,,,,,,,j,419.44737404200714,None,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_7.jpg,,1,,,,,0,5,5,6,420.936817000038,,,,,,,,j,423.8912874170346,None,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
stimuli/train_18.jpg,,3,,,,,0,6,6,13,425.38702083402313,,,,,,,,j,456.4681160420296,None,1,,,,2024-06-21_09h25.23.282,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-21 09h25.29.911210 +0200,
