stimulus,correct_answer,correct_1,living_rooms_1,bedrooms_1,living_rooms_2,kitchens_1,kitchens_2,bedrooms_2,subject_id,task,block_total,block_scene,trial_block,trial_total,target_cat,category,cond_cat,cond_mem,conceptual,perceptual,typicality,n,p_typicality,p_conceptual,p_perceptual,r_typicality,r_conceptual,r_perceptual,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_a_memotest.thisRepN,kitchen_a_memotest.thisTrialN,kitchen_a_memotest.thisN,kitchen_a_memotest.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,kitchen_b_memotest.thisRepN,kitchen_b_memotest.thisTrialN,kitchen_b_memotest.thisN,kitchen_b_memotest.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_a_memotest.thisRepN,living_a_memotest.thisTrialN,living_a_memotest.thisN,living_a_memotest.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,living_b_memotest.thisRepN,living_b_memotest.thisTrialN,living_b_memotest.thisN,living_b_memotest.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_a_memotest.thisRepN,bed_a_memotest.thisTrialN,bed_a_memotest.thisN,bed_a_memotest.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,bed_b_memotest.thisRepN,bed_b_memotest.thisTrialN,bed_b_memotest.thisN,bed_b_memotest.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,memo_training_slider_key_resp.keys,memo_training_slider_key_resp.rt,memo_training_slider_key_resp.duration,bed_b_text_2.started,bed_b_block_no.started,bed_picture_image.started,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,bed_picture_image.stopped,memotest_task_slider_key_resp.keys,memotest_task_slider_key_resp.rt,memotest_task_slider_key_resp.duration,kitchen_fix.started,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_65cdi.png,j,,0,0,0,0,0,1,29,categorization,1,2,17,352,bedrooms,bedrooms,target,None,46.92307692307692,27,36.96153846153846,39,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,16,,,,,123.0262953749625,,,,,,,,,,,123.30574520799564,123.30574520799564,125.59890720795374,j,1,121.05969283299055,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_o37la.png,j,,0,0,0,0,0,1,29,categorization,1,2,3,338,bedrooms,bedrooms,target,None,65.24324324324324,42.78378378378378,54.01351351351352,37,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,125.92398012499325,,,,,,,,,,,,,127.883374832978,j,1,128.22161620797124,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_c2pbs.png,j,,0,0,0,0,0,1,29,categorization,1,2,1,336,bedrooms,bedrooms,target,None,21.95238095238095,14.47619047619048,18.21428571428572,42,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,128.2413806669647,,,,,,,,,,,,,129.65663833299186,j,1,129.9786963329534,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_g7870.png,f,,0,0,0,0,0,1,29,categorization,1,2,19,354,bedrooms,kitchens,distractor,None,68.70967741935483,44.2258064516129,56.46774193548387,31,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,18,,,,,129.99456012499286,,,,,,,,,,,,,131.4988517499878,j,0,131.83403904200532,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_d0k76.png,f,,0,0,0,0,0,1,29,categorization,1,2,2,337,bedrooms,kitchens,distractor,None,67.0909090909091,46.3030303030303,56.6969696969697,33,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,131.8508217500057,,,,,,,,,,,,,133.34909945796244,j,0,133.66320604196517,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_qbdgm.png,j,,0,0,0,0,0,1,29,categorization,1,2,10,345,bedrooms,bedrooms,target,None,76.88095238095238,60.40476190476191,68.64285714285714,42,7,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,9,,,,,133.6841819579713,,,,,,,,,,,,,135.46485229197424,j,1,135.74955645797309,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_ri0yx.png,j,,0,0,0,0,0,1,29,categorization,1,2,14,349,bedrooms,bedrooms,target,None,88.96969696969697,77.15151515151516,83.06060606060606,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,13,,,,,135.7915293329861,,,,,,,,,,,,,137.08153008297086,j,1,137.3838012079941,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_zv0dq.png,j,,0,0,0,0,0,1,29,categorization,1,2,11,346,bedrooms,bedrooms,target,None,76.86842105263158,52.71052631578947,64.78947368421052,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,10,,,,,137.40815687499708,,,,,,,,,,,,,139.03126562497346,j,1,139.3599138329737,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_6ddrx.png,j,,0,0,0,0,0,1,29,categorization,1,2,13,348,bedrooms,bedrooms,target,None,82.2,63.68571428571428,72.94285714285715,35,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,12,,,,,139.37866745796055,,,,,,,,,,,,,140.60049024998443,j,1,141.43245099997148,None,141.3481999170035,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_kn0we.png,j,,0,0,0,0,0,1,29,categorization,1,2,9,344,bedrooms,bedrooms,target,None,80.1590909090909,56.68181818181818,68.42045454545455,44,7,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,8,,,,,141.45090079196962,,,,,,,,,,,,,142.65909279196057,j,1,143.01076112495502,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_wz6x5.png,f,,0,0,0,0,0,1,29,categorization,1,2,7,342,bedrooms,living_rooms,distractor,None,68.3695652173913,48.47826086956522,58.42391304347826,46,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,6,,,,,143.02834362495923,,,,,,,,,,,,,144.90484495798592,j,0,145.26062220800668,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_anjr0.png,f,,0,0,0,0,0,1,29,categorization,1,2,24,359,bedrooms,kitchens,distractor,None,67.88888888888889,45.80555555555556,56.84722222222222,36,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,23,,,,,145.29237704200204,,,,,,,,,,,,,147.19915691699134,j,0,147.53284529200755,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_jge7p.png,j,,0,0,0,0,0,1,29,categorization,1,2,16,351,bedrooms,bedrooms,target,None,90.42424242424242,75.63636363636364,83.03030303030303,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,15,,,,,147.55145799997263,,,,,,,,,,,,,149.53214641695376,j,1,149.86539999995148,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_badai.png,j,,0,0,0,0,0,1,29,categorization,1,2,12,347,bedrooms,bedrooms,target,None,63.97435897435897,43.38461538461539,53.67948717948718,39,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,11,,,,,149.878985791991,,,,,,,,,,,,,151.51695862499764,j,1,152.0864110419643,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_fbihy.png,j,,0,0,0,0,0,1,29,categorization,1,2,18,353,bedrooms,bedrooms,target,None,44.39024390243902,26.90243902439024,35.64634146341464,41,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,17,,,,,152.10285920795286,,,,,,,,,,,,,153.69860166695435,j,1,154.14785879198462,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_dmjh8.png,j,,0,0,0,0,0,1,29,categorization,1,2,26,361,bedrooms,bedrooms,target,None,57.48648648648648,37.64864864864865,47.56756756756756,37,3,3,3,3,3,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,25,,,,,154.15979041700484,,,,,,,,,,,,,155.9665497499518,j,1,None,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_73pyk.png,f,,0,0,0,0,0,1,29,categorization,1,2,23,358,bedrooms,living_rooms,distractor,None,69.27659574468085,47.27659574468085,58.27659574468085,47,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,22,,,,,156.5018505419721,,,,,,,,,,,,,158.06621199997608,j,0,158.51558645797195,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_bntrh.png,j,,0,0,0,0,0,1,29,categorization,1,2,25,360,bedrooms,bedrooms,target,None,76.07894736842105,53.36842105263158,64.72368421052632,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,24,,,,,158.54247362498427,,,,,,,,,,,,,159.56503891700413,j,1,160.14369429199724,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_9z99v.png,j,,0,0,0,0,0,1,29,categorization,1,2,8,343,bedrooms,bedrooms,target,None,81.15625,64.78125,72.96875,32,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,7,,,,,160.17625324998517,,,,,,,,,,,,,161.39915829198435,j,1,162.04935033299262,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_xy930.png,f,,0,0,0,0,0,1,29,categorization,1,2,4,339,bedrooms,living_rooms,distractor,None,70.5952380952381,49.47619047619047,60.03571428571429,42,6,6,6,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,3,,,,,162.0757888329681,,,,,,,,,,,,,163.4155102079967,j,0,163.80124979198445,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_bklr1.png,j,,0,0,0,0,0,1,29,categorization,1,2,6,341,bedrooms,bedrooms,target,None,86.54761904761905,67.73809523809524,77.14285714285714,42,9,9,9,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,5,,,,,163.8182604999747,,,,,,,,,,,,,165.0165425830055,j,1,165.51861500000814,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_7os7q.png,j,,0,0,0,0,0,1,29,categorization,1,2,20,355,bedrooms,bedrooms,target,None,59.7027027027027,34.94594594594594,47.32432432432432,37,3,3,3,3,3,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,19,,,,,165.53682729200227,,,,,,,,,,,,,167.40508858300745,j,1,167.88053837500047,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_sfh4b.png,j,,0,0,0,0,0,1,29,categorization,1,2,22,357,bedrooms,bedrooms,target,None,69.06521739130434,49.54347826086956,59.30434782608695,46,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,21,,,,,167.9099064169568,,,,,,,,,,,,,169.7658015419729,j,1,170.16506145795574,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_i7vab.png,j,,0,0,0,0,0,1,29,categorization,1,2,5,340,bedrooms,bedrooms,target,None,86.4,67.8,77.1,35,9,9,9,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,4,,,,,170.1933649169514,,,,,,,,,,,,,172.088450249983,j,1,173.03227412496926,None,172.83257608296117,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_l1h36.png,j,,0,0,0,0,0,1,29,categorization,1,2,21,356,bedrooms,bedrooms,target,None,26.64285714285714,9.142857142857142,17.89285714285714,42,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,20,,,,,173.0436761250021,,,,,,,,,,,,,174.1686306669726,j,1,None,None,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_sltwe.png,j,,0,0,0,0,0,1,29,categorization,1,2,15,350,bedrooms,bedrooms,target,None,72.025,46.875,59.45,40,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,14,,,,,174.62684749998152,,,,,,,,,,,,,176.28384437499335,j,1,178.21130645798985,None,177.02640862495173,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_c2pbs.png,j,,0,0,0,0,0,1,29,memory,1,2,1,362,bedrooms,bedrooms,target,old,21.95238095238095,14.47619047619048,18.21428571428572,42,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,178.25157166697318,,,,,,,,,,,,,,,,,,,j,181.66054049995728,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_2pk6v.png,f,,0,0,0,0,0,1,29,memory,1,2,2,363,bedrooms,bedrooms,None,new,85.08108108108108,66.16216216216216,75.62162162162161,37,9,9,9,9,9,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,181.67636395798763,,,,,,,,,,,,,,,,,,,j,183.77859320800053,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_yteqw.png,f,,0,0,0,0,0,1,29,memory,1,2,3,364,bedrooms,bedrooms,None,new,66.83783783783784,43.78378378378378,55.31081081081081,37,4,4,4,5,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,183.79314062499907,,,,,,,,,,,,,,,,,,,j,185.95905512495665,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_o37la.png,j,,0,0,0,0,0,1,29,memory,1,2,4,365,bedrooms,bedrooms,target,old,65.24324324324324,42.78378378378378,54.01351351351352,37,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,185.9774989580037,,,,,,,,,,,,,,,,,,,j,188.30806358298287,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_anzgh.png,f,,0,0,0,0,0,1,29,memory,1,2,5,366,bedrooms,bedrooms,None,new,75.10526315789474,55.76315789473684,65.4342105263158,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,188.32695783296367,,,,,,,,,,,,,,,,,,,j,189.96358974999748,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_t4hvr.png,f,,0,0,0,0,0,1,29,memory,1,2,6,367,bedrooms,bedrooms,None,new,61.69230769230769,39.76923076923077,50.73076923076923,39,3,3,3,4,3,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,189.97748670796864,,,,,,,,,,,,,,,,,,,j,192.24538062495412,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_i7vab.png,j,,0,0,0,0,0,1,29,memory,1,2,7,368,bedrooms,bedrooms,target,old,86.4,67.8,77.1,35,9,9,9,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,192.2609107499593,,,,,,,,,,,,,,,,,,,j,193.86526591697475,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_bklr1.png,j,,0,0,0,0,0,1,29,memory,1,2,8,369,bedrooms,bedrooms,target,old,86.54761904761905,67.73809523809524,77.14285714285714,42,9,9,9,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,193.9770841669524,,,,,,,,,,,,,,,,,,,j,195.71607745799702,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_5p2ql.png,f,,0,0,0,0,0,1,29,memory,1,2,9,370,bedrooms,bedrooms,None,new,89.19565217391305,72.52173913043478,80.8586956521739,46,10,10,10,10,10,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,195.72658029198647,,,,,,,,,,,,,,,,,,,j,198.06262462498853,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_9z99v.png,j,,0,0,0,0,0,1,29,memory,1,2,10,371,bedrooms,bedrooms,target,old,81.15625,64.78125,72.96875,32,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,198.08373645797838,,,,,,,,,,,,,,,,,,,j,200.27918099996168,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_kn0we.png,j,,0,0,0,0,0,1,29,memory,1,2,11,372,bedrooms,bedrooms,target,old,80.1590909090909,56.68181818181818,68.42045454545455,44,7,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,200.31084295798792,,,,,,,,,,,,,,,,,,,j,202.10014270799002,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_qbdgm.png,j,,0,0,0,0,0,1,29,memory,1,2,12,373,bedrooms,bedrooms,target,old,76.88095238095238,60.40476190476191,68.64285714285714,42,7,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,202.11545345798368,,,,,,,,,,,,,,,,,,,j,204.01608183298958,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_zv0dq.png,j,,0,0,0,0,0,1,29,memory,1,2,13,374,bedrooms,bedrooms,target,old,76.86842105263158,52.71052631578947,64.78947368421052,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,204.03253408300225,,,,,,,,,,,,,,,,,,,j,205.59195999999065,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_okvvw.png,f,,0,0,0,0,0,1,29,memory,1,2,14,375,bedrooms,bedrooms,None,new,50.58333333333334,32.11111111111111,41.34722222222223,36,2,2,2,2,2,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,205.60463941696798,,,,,,,,,,,,,,,,,,,j,207.7959838329698,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_ic3os.png,f,,0,0,0,0,0,1,29,memory,1,2,15,376,bedrooms,bedrooms,None,new,84.79069767441861,66.16279069767442,75.47674418604652,43,9,9,9,8,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,207.81655533297453,,,,,,,,,,,,,,,,,,,j,209.41389304195764,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_9pfbj.png,f,,0,0,0,0,0,1,29,memory,1,2,16,377,bedrooms,bedrooms,None,new,91.27272727272727,80.0909090909091,85.68181818181819,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,209.42762629198842,,,,,,,,,,,,,,,,,,,j,211.76693379197968,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_gbypq.png,f,,0,0,0,0,0,1,29,memory,1,2,17,378,bedrooms,bedrooms,None,new,76.275,51.925,64.1,40,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,211.77809479198186,,,,,,,,,,,,,,,,,,,j,213.3909265419934,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_z3yzz.png,f,,0,0,0,0,0,1,29,memory,1,2,18,379,bedrooms,bedrooms,None,new,71.71052631578948,49.81578947368421,60.76315789473685,38,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,213.41128533298615,,,,,,,,,,,,,,,,,,,j,215.63856008299626,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_jivhq.png,f,,0,0,0,0,0,1,29,memory,1,2,19,380,bedrooms,bedrooms,None,new,37,22.26530612244898,29.63265306122449,49,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,215.6490697079571,,,,,,,,,,,,,,,,,,,j,217.54035229195142,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
